total_box,budget,release_coverage,pindex
45319423,1.80E+07,0.063235525,2935636
5980,0,2.53E-05,2935818
17780194,0,0.044799279,2935880
27865571,1.70E+07,0.049494694,2936005
869325,0,0.009213036,2936011
90777,0,0.000774884,2936027
12795746,0,0.00801775,2936036
1200326,0,0.001364325,2936407
3157348,1.40E+07,0.017757497,2936504
77247,0,0.000202429,2936585
19452138,6.00E+07,0.073705777,2936621
34096,0,7.59E-05,2936625
10597759,0,0.027008846,2936688
56386,0,7.73E-05,2936748
2870,0,2.93E-05,2936932
218967620,2.50E+07,0.079548683,2937008
36351350,0,0.070552961,2937177
63118386,1.20E+07,0.081295617,2937293
42674040,0,0.065190493,2937397
32647042,1.40E+07,0.084589259,2937437
44947,0,8.12E-05,2937767
19030691,0,0.052975009,2937817
37886980,4.80E+07,0.070672641,2937875
110101975,8.00E+07,0.094865324,2938099
126631277,1.50E+08,0.102696293,2938187
1180560,1.40E+07,0.00734982,2938191
36406,0,7.81E-05,2938285
666045,0,0.002343307,2938332
472185,0,0.004269166,2938345
19185184,0,0.07715736,2938387
46590,0,7.65E-05,2938430
57114049,0,0.076862061,2938439
53443066,0,0.079918832,2938453
32308,0,7.65E-05,2938484
73707461,0,0.06839898,2938489
8797839,0,0.044330833,2938532
10078,0,0.000125138,2938598
3242457,0,0.047602363,2938606
8114627,0,0.022411553,2938671
4242892,0,0.003491025,2938688
5535405,2500000,0.017024028,2938712
5820649,2700000,0.005599012,2938716
7084227,0,0.008274475,2938750
1029655,0,0.001134196,2938814
37151,0,0.000525578,2938891
6717,0,7.50E-05,2938922
16170632,0,0.032530482,2939068
5790894,3200000,0.004301619,2939087
2497233,0,0.022499856,2939376
58856790,4.00E+07,0.080099138,2939378
23889,0,5.06E-05,2939506
69136,0,0.001874268,2939726
30400,0,0.000349948,2940574
304052,0,0.000378979,2940605
540152,0,0.002218748,2940617
22863596,1.30E+07,0.016966955,2940684
7739049,0,0.009002333,2940687
890303,0,0.015880918,2941205
209654,0,0.001405701,2941217
23419,0,0.000350385,2941259
1142243,0,0,2941324
8070537,3300000,0.011896395,2941392
10726630,0,0.013139453,2941567
168226,0,0.000328449,2941755
9639390,0,0.018438305,2941854
22852487,8.00E+07,0.045978694,2941953
137515,0,0.000176491,2941959
605562,0,0.00989128,2941981
26410477,1.00E+08,0.076766068,2942463
32543449,0,0.028076664,2942551
34768,0,0.00024985,2942705
37111,0,5.50E-05,2943043
22257624,0,0.052383262,2943072
3817362,0,0.024070262,2943074
23261580,0,0.051276048,2943114
68820,0,5.31E-05,2943373
82280579,1.50E+08,0.083750064,2943376
43712,0,0.000531377,2943462
3770,0,2.65E-05,2943617
9206470,0,0.008388075,2944071
75868,0,0.001003447,2944170
1379,0,2.82E-05,2944462
3016,0,4.98E-05,2944524
18715392,1.00E+07,0.013661728,2944731
27816,7.00E+06,0.000134658,2944744
1938,0,5.04E-05,2944774
81760,0,0.000134658,2944775
892802,0,0.001724741,2944891
1700000,0,0.026176868,2945012
6608687,0,0.048661516,2945019
4278150,0,0.011155695,2945089
109895,0,5.10E-05,2945133
106986,0,0.000174242,2945134
10104,0,0.000448051,2945393
25816139,0,0.047602577,2945606
19740070,0,0.044427648,2945692
2147,0,5.85E-05,2945808
75143,0,0.001526679,2945810
82378,0,0.000215453,2945811
3802390,250000,0.010843981,2945820
10297601,0,0.0314919,2945845
21697,0,0.000101061,2945899
108118,0,0.000529474,2945949
18480,0,5.15E-05,2946297
4380,0,0,2946604
192561,0,0,2946721
94514402,0,0.083406293,2946724
153665036,0,0.102561841,2946733
42614912,5.00E+07,0.102963768,2946736
31480418,0,0.066279617,2946761
116476,0,0.000378196,2946860
63313159,8.50E+07,0.084589259,2946940
32917,0,0.000127444,2947069
3109,0,3.14E-05,2947101
4430101,3.50E+07,0.050434783,2947149
6437,0,8.23E-05,2947284
5750110,0,0.028804367,2947395
101074,0,5.01E-05,2947449
31433,0,2.50E-05,2947601
14618727,7.00E+06,0.044774252,2947699
1236094,0,0.004524321,2947717
2053648,0,0.008025639,2947718
45895,0,0.000675743,2947801
6318709,0,0.01051187,2947833
790000,0,0.004982583,2947946
27396,0,2.82E-05,2947982
100202,0,0.000101215,2948962
58223861,1.00E+08,0.074519943,2949538
5074,0,0.000100852,2949692
114968774,0,0.06135155,2949956
12288,0,5.60E-05,2949963
104294,0,0,2950097
2042530,0,0.038444721,2950535
40150487,0,0.053266462,2950547
163479795,34200000,0.087635668,2950851
512451,0,0.000274884,2950959
14482031,0,0.035238763,2950967
234540,0,0.000382331,2950973
48360547,1.50E+07,0.071004259,2950985
66809693,7.00E+07,0.070518934,2951006
271327,0,0,2951074
222527828,1.65E+08,0.094428872,2951126
56286,0,7.50E-05,2951307
20157300,4.00E+07,0.053779436,2951320
117559438,3.00E+07,0.078451854,2951339
70165972,4.00E+07,0.084888715,2951340
37915414,3.20E+07,0.07127337,2951341
12008376,0,0.011301335,2951439
3390043,0,0.041095286,2951614
105998,0,0.000226917,2951674
1009301,0,0.007007708,2951681
37466,0,0.000324805,2951688
15122324,0,0.05430412,2952021
7267307,4.00E+07,0.054948442,2952053
11100000,0,0.051617318,2952059
8965,0,5.00E-05,2952181
308575,0,0.000669516,2952352
21398,750000,0.000238803,2952369
22076772,2.40E+07,0.049621318,2952688
38037513,0,0.066926417,2953063
40485039,0,0.057632739,2953064
62597,0,0.000927979,2953069
1510026,0,0.000860324,2953152
809590,0,0.000781605,2953274
156000,0,0.000757363,2953350
15565363,4.80E+07,0.047769796,2953552
1738477,0,0.029272664,2953729
25588734,1.00E+07,0.067772869,2953734
52823,0,7.73E-05,2953794
2070399,0,0,2953899
347328,0,0.007261678,2953946
43184798,0,0.057503567,2953965
8667684,0,0.037866797,2954263
13427615,0,0.050788739,2954471
2181286,0,0.004020926,2954913
3652,0,0,2955014
70978012,0,0.084320148,2955022
42340598,1.80E+07,0.030358394,2955139
5095038,2.00E+07,0.015095375,2955359
5142576,0,0.028164254,2955601
17365,0,7.65E-05,2956069
1862805,0,0.002458951,2956388
391653,0,0.000439814,2956513
754819,0,0.001235076,2956963
5277299,1.20E+07,0.03458027,2957098
4630377,0,0.049158829,2957365
16273581,0,0.040192633,2957673
1634386,0,0.001834075,2957870
12951088,0,0.059997659,2957931
242578,0,0.001784212,2957974
93477,0,0.000156189,2958231
108638745,9.20E+07,0.08852025,2958288
6900,0,0.000128886,2958488
10171,0,3.75E-05,2958501
33426971,5.00E+07,0.072410297,2958566
62575678,5.30E+07,0.079688047,2958768
6637565,0,0.042636283,2958866
7018189,17500000,0.038102139,2958905
5782,0,0,2958921
21571189,9.00E+06,0.045625188,2958980
46212055,0,0.076785481,2959153
8211952,0,0.012500507,2959207
1171559,0,0.008834718,2959293
32417995,0,0.070364266,2959338
9396870,1.50E+07,0.032617467,2959378
106954678,1.30E+07,0.06090587,2959502
8939,0,2.58E-05,2959699
25205460,0,0.033246616,2959706
9528,0,0.000109785,2959829
78400,0,0.000325358,2959868
2073582,0,0.002473516,2959956
8005980,7.00E+07,0.064190371,2959968
3216,0,2.50E-05,2959972
70087718,0,0.069919223,2960346
82348319,5.40E+07,0.075851827,2960355
52411906,6.50E+07,0.079923151,2960391
118594548,6.10E+07,0.08936949,2960402
20777061,5.00E+06,0.077687061,2960450
3104545,0,0.018323154,2960529
30577969,0,0.06489565,2960755
116037,0,7.59E-05,2960757
7941977,0,0.060511821,2960813
26511114,3.50E+07,0.06851418,2960854
19131246,0,0.042319271,2960993
5083906,6.00E+06,0.038557276,2961180
46294610,4.00E+07,0.08897287,2961286
1553826,0,0.006571057,2961313
29381494,6.50E+07,0.069380687,2961318
18654,0,7.73E-05,2961369
39321715,0,0.06129018,2961601
8449,0,2.58E-05,2961627
90560,0,0.001926331,2961722
2692037,0,0.015400724,2961775
1602,0,2.93E-05,2962131
16696219,0,0.060095216,2962200
294064,0,0.000376589,2962315
504600,0,0.003814867,2962451
6422,0,0.000206217,2962737
3526847,0,0.030932618,2963068
8780,0,0,2963072
1094668,0,0.005583398,2963130
57377916,1.00E+08,0.049980476,2963286
109383,1.00E+07,0.002403846,2963299
4664,0,4.98E-05,2963694
15510,0,0,2963761
2760,20000,2.58E-05,2963935
42472,0,0.00069958,2963940
26235081,5.00E+07,0.070752074,2964010
3930,0,0,2964028
15035,0,0.00020487,2964031
1770082,0,0.004013786,2964099
35154,0,0.000713889,2964102
43671,0,0.000218141,2964123
64698,0,0.000128753,2964144
2405420,2.50E+07,0.02613564,2964234
11806119,0,0.005361235,2964267
684351,0,0,2964269
3365,0,2.82E-05,2964695
52990775,5.30E+07,0.063341407,2964719
637769,0,0.004421788,2964747
30156002,0,0.06976657,2964997
93995,0,0.00089946,2965254
465310,0,0.000784577,2965255
23070663,0,0.074187868,2965272
6947787,0,0.049632036,2965278
604856,0,0,2965298
40390647,2.50E+07,0.084482179,2965310
1268636,0,0.000574651,2965494
33405481,0,0.032055767,2965505
21626,0,7.47E-05,2965510
595018,0,0.003428975,2965562
76544,0,0.000384837,2965628
258384,0,0.001524086,2965794
3359465,0,0.007681067,2965836
8217997,0,0.054883682,2965861
68518533,6.50E+07,0.073658129,2965866
9706328,1.00E+06,0.01138664,2965917
8551228,6.00E+06,0.008886498,2965969
33490,0,7.59E-05,2966051
14051384,0,0.073636151,2966215
8600126,2.00E+07,0.050521184,2966823
4479470,0,0.012136115,2967109
11242801,0,0.043472602,2967297
2694071,2.00E+07,0.036558254,2967439
764724,0,0.000234137,2967782
2634,0,2.50E-05,2967843
2415312,0,0.003821282,2967904
13273595,3.00E+07,0.079996878,2968033
39394666,7.00E+07,0.069887212,2968040
71716,0,0.000128886,2968048
9188150,0,0.053370673,2968058
752122,0,0.008321887,2968089
428868,0,0.001326777,2968097
4357406,0,0.040664626,2968393
16970581,7.00E+06,0.036696996,2968512
10058318,0,0.055607586,2968522
114053579,1.50E+08,0.094092805,2969240
15520,0,5.60E-05,2969344
7316658,1.60E+07,0.023855123,2970175
296131,0,0.000196353,2970294
488393,0,0.002629181,2970453
73206343,2.00E+07,0.057226067,2970676
46752382,2.00E+07,0.080980684,2970840
60332,0,0.000257506,2970867
26400640,1.50E+07,0.031476542,2970868
1382259,0,0.009532208,2970964
26437094,1.50E+07,0.091261442,2970983
5549,0,5.04E-05,2971037
6896,0,2.50E-05,2971145
70052444,4.20E+07,0.085071786,2971230
31288,0,0.000302372,2971438
20050376,0,0.039918406,2971499
212483,0,0.001014595,2971665
128505958,1.80E+07,0.067968242,2971697
5781045,0,0.0570112,2971742
71046,0,0.000659721,2972105
3388020,0,0.050624677,2972229
17355263,0,0.049032144,2972319
3515061,0,0.003485659,2972349
70001698,0,0.062562715,2972382
3730409,0,0.048845311,2972447
25285934,0,0.005255179,2972449
24630,0,7.51E-05,2972472
17952857,0,0.05076875,2972565
1823297,0,0.001621815,2972900
560069,7.00E+06,0.001648111,2973211
4078607,0,0.010326003,2973215
126150,0,0.000275303,2973500
36805288,3.50E+07,0.055746447,2973561
8779,0,2.75E-05,2973584
3802260,0,0.008812351,2973631
4496583,0,0.015257941,2973739
5844,0,2.50E-05,2974007
66384775,5.50E+07,0.073954378,2974162
21576018,4.00E+06,0.006949115,2974210
48996,0,5.15E-05,2974282
782641,0,0,2974311
32476,0,0.000177126,2974508
1796389,0,0.006282682,2974509
220409,0,0.00018222,2974616
20441,0,0.00010011,2974711
28336,0,5.06E-05,2974880
25352281,4.00E+06,0.019396336,2974949
516349,0,0.011032256,2974990
21799652,3.50E+07,0.0546744,2975010
11540607,2.00E+06,0.009830061,2975044
532654,0,0.000188294,2975094
208538,0,0.000219907,2975095
53169,0,8.42E-05,2975096
23440188,0,0.05574112,2975154
57504069,6500000,0.037785624,2975241
6193901,0,0.044965195,2975463
1627955,0,0,2975592
918239,0,0.020821766,2975599
4352094,0,0.045749185,2975718
4876,0,5.04E-05,2975779
353513,0,0.007740406,2975961
2576331,0,0.007769668,2976198
10010209,0,0.038897768,2976281
237283207,1.85E+08,0.104987141,2976335
75609945,7.20E+07,0.07316022,2976425
33231264,0,0.038794659,2976621
50159144,3.60E+07,0.073685862,2977010
178278,1.20E+07,0.000296248,2977143
6629,0,5.04E-05,2977166
12264319,1.00E+07,0.036174009,2977219
4212,0,2.50E-05,2977254
930469,0,0.002472992,2977264
1877618,0,0.017451246,2977403
52285,0,0.002974538,2977637
11690,0,6.28E-05,2977717
77389,15000,0.000127444,2977751
42297,0,0.000325358,2978053
89661,0,0.001024385,2978093
16299,0,3.36E-05,2978149
67878,0,0.002094149,2978382
40833132,0,0.073691047,2978593
2075743,0,0.001194014,2978744
6605592,7.00E+06,0.007904487,2978831
32383850,2.50E+07,0.07220206,2978866
58715510,3.00E+07,0.082277674,2978906
169106725,32500000,0.074734715,2978949
72313754,4.00E+07,0.071814228,2979020
82272442,0,0.082744754,2979050
24252420,3.50E+07,0.072932743,2979111
71543427,2.50E+07,0.071734355,2979112
40226215,4.00E+07,0.067874297,2979114
33745,0,5.10E-05,2979204
6601,0,5.05E-05,2979213
852206,0,0.001549034,2979336
158243,0,0.000293945,2979349
77888,0,0.000112202,2979380
16118077,0,0.051839682,2979403
11957943,0,0.036774975,2979469
68379000,1.10E+07,0.06778636,2979670
1890571,0,0.019815673,2979717
132716677,3.30E+07,0.081626928,2979810
16797191,5.50E+07,0.052974603,2979844
4975,0,0.000101061,2979874
51249404,0,0.037391419,2980498
27595,0,0.00014991,2980595
353580,0,0.000392707,2980650
83043761,1.40E+07,0.055428784,2980801
10115013,2.50E+07,0.046861113,2980807
70770147,0,0.080454744,2980996
252539,0,0.002186646,2981042
19701164,3.50E+07,0.065510694,2981068
956919,0,0.001056864,2981133
13744960,0,0.011489068,2981156
54058,0,0.00122346,2981218
7466,0,7.58E-05,2981906
219407,0,0.00032777,2981911
138267,0,0.000132668,2981945
458232,8.00E+06,0.00064443,2981960
27163593,1.70E+07,0.04942268,2981978
450594,0,0.00153935,2982085
85336277,0,0.084992987,2982143
41430,0,3.75E-05,2982201
14218,0,0.000423159,2982203
80906,0,8.23E-05,2982236
1305915,0,0.000594908,2982249
19722,0,5.06E-05,2982290
478595,0,0.00499925,2982344
389220,0,0.000676819,2982393
28544157,2.60E+07,0.053220503,2982398
613775,0,0.004099385,2982427
153148,0,0.000458797,2982460
3664,0,5.61E-05,2982485
27363891,8.00E+06,0.038612419,2982683
242829261,8.10E+07,0.099551192,2982782
9677,0,5.06E-05,2983252
60054530,0,0.070323452,2983555
1239183,0,0.000700516,2983714
145626,1600000,0.000849077,2983738
5007898,1.30E+07,0.045203628,2983760
4038912,0,0.003840323,2984054
2529395,1.00E+07,0.037897928,2984218
6739,0,2.80E-05,2984402
10113400,0,0.066311,2984465
12597,0,8.08E-05,2984488
68353,0,0.000101955,2984640
7002182,0,0.001992944,2984698
2375097,0,0.000731679,2984823
16624456,0,0.078567463,2984957
7025810,0,0.043238318,2984989
49114016,0,0.050854337,2985160
3500,0,2.53E-05,2985369
318816,0,0.000224404,2985615
50888729,0,0.056076787,2985788
9489829,0,0.060612173,2985946
807947,0,0.011587185,2985966
21576954,0,0.075409505,2985967
23358708,5.20E+07,0.082889201,2985973
13383747,0,0.010416276,2986015
480811,0,0.000563285,2986157
4142648,0,0.006779399,2986163
26528185,0,0.060026926,2986273
16337355,0,0.044931434,2987201
1044143,0,0.00270749,2987296
39440655,5.50E+07,0.076847166,2987428
1109276,0,0.000352983,2987550
60355347,3.70E+07,0.068419426,2987572
3289,0,0.000249963,2987702
13651946,2.00E+07,0.07506374,2987959
177525,0,0.000247015,2988488
7919823,0,0.060122832,2988545
109427,0,0.000433309,2988907
2205627,0,0.003097143,2989183
105018,0,0.002273876,2989514
17503,0,7.51E-05,2989690
14591,0,0.000275303,2990141
5860,0,2.52E-05,2990161
1802,0,5.63E-05,2990327
538460,1.00E+07,0.003549468,2990495
6220,0,0.000365275,2990509
12096673,0,0.049527709,2990695
89237,0,0.00032777,2990962
8442162,0,0.025620687,2991174
55301,0,0.0004997,2991994
672156,0,0.000768492,2992011
46488,0,0.001088057,2992057
789127,0,0.000446447,2992251
3662459,0,0.022218892,2992280
21158188,1500000,0.058983412,2992289
11798302,0,0.06727485,2992632
2070871,0,0.001301755,2992651
27627310,0,0.078861174,2992712
8195551,1.20E+07,0.018051192,2992717
25844,0,0.000127444,2992776
11103205,0,0.015706676,2993029
618178,0,0,2993050
114959,0,0.00288744,2993139
1951776,0,0.01206327,2993419
2570550,0,0.042222743,2993666
31041759,1.00E+07,0.027124825,2993673
15433,0,5.04E-05,2993976
215185,0,0.000437761,2994130
4842,0,2.49E-05,2994213
251819,0,0,2994242
9124,0,2.52E-05,2994310
28682,0,0.000356842,2994456
11384,0,5.50E-05,2995281
102033,0,0.000174242,2995348
1629862,0,0.003253857,2995663
324977,0,0.00079952,2995669
10475705,0,0.051219604,2995799
13302,1.00E+06,0.000175193,2995855
989528,0,0.013536752,2996206
35397,0,2.60E-05,2996364
15909,0,0.000324951,2996429
31623833,0,0.056572159,2996521
25605015,0,0.058153828,2996565
163971,1.10E+07,0.000502819,2996877
504,0,2.55E-05,2997050
25792310,0,0.059490759,2997578
13940383,0,0.05764465,2997587
35630,0,0.000130157,2998196
79091969,0,0.069280409,2998410
26904,3.00E+06,0.000164677,2998422
101700,0,0.000850936,2998506
14363397,2.00E+07,0.025361303,2998564
28750530,7.00E+06,0.032875186,2998669
408084349,2.50E+08,0.105192413,2998863
176654505,1.40E+08,0.093860536,2998867
259766572,1.70E+08,0.098558414,2998874
25543895,5.70E+07,0.045400777,2998958
5879736,0,0.013690447,2998991
107100855,5.50E+07,0.078527883,2999138
22518097,0,0.060799556,2999160
2583301,0,0.020171974,2999281
2626800,0,0.02734959,2999346
3119113,0,0.002187938,2999516
1238080,0,0.022780921,2999550
1055580,0,0.001274437,2999766
16901,0,5.06E-05,2999899
8540346,0,0.069768462,3000076
11336986,0,0.05844393,3000142
2592,0,2.53E-05,3000482
36948322,3.00E+07,0.063763365,3000596
107040,0,5.49E-05,3000660
1765751,0,0.006534107,3000778
14130,0,2.65E-05,3000902
1753979,0,0.002536486,3001490
12711491,0,0.019747038,3001545
22740,0,7.56E-05,3001558
3325651,0,0.050015136,3001828
35266619,3.00E+07,0.078877673,3001915
290978,0,0.000302714,3001945
104352,0,0.002548875,3001972
244082982,1.20E+08,0.103813614,3002176
191452396,2.00E+08,0.10396665,3002179
8511,0,0.000303183,3002273
704352,0,0.001624756,3002342
240214,0,0.000699895,3002360
478031,0,0.001991585,3002629
5909483,0,0.011976199,3002632
11304403,0,0.026825515,3002796
13261851,2.60E+07,0.056381108,3002906
42512375,0,0.058578458,3003233
176865,0,0.000531377,3003252
167445960,1.50E+08,0.089626448,3003262
100328194,0,0.099019502,3003318
973018,0,0.002758158,3003384
233632142,9.00E+07,0.08414195,3003507
7279,0,5.31E-05,3003721
18164,0,5.04E-05,3003727
12277096,0,0.054693242,3004072
18671317,0,0.064875005,3004092
30000,0,0.002602324,3004266
13086298,0,0.072286024,3004315
4299773,0,0.033997137,3004609
15539051,2.50E+07,0.04222309,3004618
3686,0,0.000174512,3004649
164615351,5.20E+07,0.09036651,3004652
16703799,1.20E+07,0.078166598,3004676
38613,0,0.000349948,3004784
3237343,0,0.003618421,3004885
1319592,0,0.000538633,3004890
93385515,6.00E+07,0.085619332,3005092
43585753,8.50E+07,0.09375,3005095
3566637,0,0.039290758,3005114
28672,0,0.000107747,3005204
40202379,1.00E+08,0.085549609,3005220
10645,0,5.00E-05,3005258
6754958,0,0.021130883,3005498
5304920,0,0.003112348,3005823
5948,0,0.00029982,3005863
70071,0,7.96E-05,3005896
17953778,0,0.047842035,3006051
40400,0,0.002498501,3006070
1284646,0,0.002254048,3006370
6861102,0,0.011672562,3006432
5078660,0,0.014428705,3006695
3094813,0,0.014774847,3006799
